timestamp,frame_id,actual_fps,mean_r,mean_g,mean_b,head_pitch,head_yaw,head_roll,motion_flag
286017.8123035,2294,72.45,142.2357,110.7286,109.1344,172.9,-3.23,-4.17,False
286017.8464579,2295,72.11,142.1251,110.8712,109.286,173.19,-3.19,-4.17,False
286017.8464579,2296,72.11,142.1745,110.912,109.336,173.34,-3.15,-4.17,False
286017.8771388,2297,72.13,142.3425,110.7864,109.2765,173.42,-3.11,-4.2,False
286017.8771388,2298,72.13,142.3931,110.8699,109.3779,173.43,-3.14,-4.21,False
286017.9073522,2299,67.09,142.4999,111.1504,109.4471,173.49,-3.2,-4.19,False
286017.9073522,2300,72.5,142.5154,111.1617,109.4575,173.51,-3.21,-4.18,False
286017.9393778,2301,67.12,142.8031,111.1224,109.5023,173.56,-3.26,-4.17,False
286017.9393778,2302,72.66,142.8031,111.1224,109.5023,173.6,-3.29,-4.17,False
286017.9393778,2303,72.66,143.0037,111.3539,109.7598,173.65,-3.31,-4.18,False
286017.9720184,2304,72.58,142.9114,111.5895,109.9075,173.73,-3.32,-4.18,False
286017.9720184,2305,72.58,142.9031,111.5843,109.9024,173.8,-3.34,-4.18,False
286018.0033941,2306,67.3,143.022,111.6352,109.7226,173.93,-3.31,-4.23,False
286018.0033941,2307,72.55,143.0957,111.6894,109.7699,174.01,-3.35,-4.25,False
286018.0033941,2308,72.55,143.0199,111.5857,109.6436,174.06,-3.37,-4.27,False
286018.0350097,2309,72.63,143.0237,111.4399,109.7114,174.16,-3.33,-4.3,False
286018.0350097,2310,72.63,143.0237,111.4399,109.7114,174.22,-3.31,-4.31,False
286018.0350097,2311,72.63,143.0237,111.4399,109.7114,174.26,-3.3,-4.32,False
286018.0672962,2312,72.63,143.0481,111.5702,109.9088,174.27,-3.26,-4.31,False
286018.0672962,2313,72.63,143.1209,111.6595,110.0259,174.27,-3.25,-4.3,False
286018.0993842,2314,72.57,143.1633,111.7544,110.0983,174.28,-3.33,-4.27,False
286018.0993842,2315,72.57,143.1779,111.7665,110.1079,174.27,-3.39,-4.26,False
286018.0993842,2316,72.57,143.0415,111.5792,109.8651,174.27,-3.44,-4.24,False
286018.0993842,2317,72.57,143.0739,111.6116,109.8974,174.27,-3.48,-4.23,False
286018.1482884,2318,72.37,142.9797,111.4579,109.7735,174.29,-3.44,-4.25,False
286018.1482884,2319,72.37,143.0568,111.5208,109.854,174.33,-3.42,-4.26,False
286018.1792047,2320,72.62,143.0839,111.5992,109.8984,174.31,-3.47,-4.27,False
286018.1792047,2321,72.62,143.1884,111.7129,110.028,174.32,-3.45,-4.28,False
286018.2119062,2322,72.57,143.2474,111.7109,110.1575,174.28,-3.46,-4.29,False
286018.2119062,2323,72.57,143.3039,111.7506,110.1647,174.24,-3.39,-4.31,False
286018.2119062,2324,79.35,143.3039,111.7506,110.1647,174.21,-3.35,-4.32,False
286018.2435772,2325,73.03,143.3319,111.6402,110.1478,174.07,-3.52,-4.36,False
286018.2435772,2326,79.14,143.2972,111.6163,110.1003,173.99,-3.57,-4.37,False
286018.2754435,2327,72.81,143.1909,111.6909,109.8674,173.88,-3.64,-4.36,False
286018.2754435,2328,78.78,143.1788,111.6739,109.8492,173.82,-3.65,-4.35,False
286018.2754435,2329,78.78,143.2059,111.7042,109.8859,173.79,-3.65,-4.34,False
286018.3070631,2330,78.87,143.2361,111.7646,109.716,173.73,-4.06,-4.36,False
286018.3070631,2331,78.87,143.2613,111.7986,109.7546,173.65,-4.47,-4.38,False
286018.338933,2332,72.58,142.9407,111.5457,109.6773,173.62,-4.48,-4.36,False
286018.338933,2333,79.04,142.9407,111.5457,109.6773,173.62,-4.52,-4.35,False
286018.338933,2334,79.04,142.9965,111.6126,109.7519,173.6,-4.54,-4.34,False
286018.3711414,2335,78.86,142.7224,111.4717,109.4678,173.54,-4.5,-4.36,False
286018.3711414,2336,78.86,142.7141,111.4219,109.381,173.49,-4.45,-4.37,False
286018.4037831,2337,72.43,142.772,111.37,109.3254,173.45,-4.36,-4.44,False
286018.4037831,2338,78.64,142.7638,111.3817,109.319,173.38,-4.38,-4.48,False
286018.4354004,2339,72.43,142.8947,111.4201,109.3591,173.43,-4.36,-4.53,False
286018.4354004,2340,72.43,142.9337,111.4541,109.4023,173.44,-4.33,-4.53,False
286018.4354004,2341,78.78,142.9343,111.4718,109.4305,173.46,-4.34,-4.53,False
286018.4685524,2342,72.27,142.9771,111.3946,109.5563,173.43,-4.39,-4.6,False
286018.4995769,2343,72.47,143.1766,111.4958,109.6252,173.5,-4.22,-4.58,False
286018.4995769,2344,72.47,143.0294,111.3766,109.4915,173.55,-4.15,-4.57,False
286018.4995769,2345,72.47,143.0294,111.3766,109.4915,173.59,-4.11,-4.56,False
286018.5479454,2346,64.65,143.017,111.2205,109.4137,173.8,-3.96,-4.53,False
286018.5479454,2347,72.56,142.8221,111.0653,109.2646,173.99,-3.81,-4.52,False
286018.5479454,2348,72.56,142.5793,110.7487,108.8799,174.16,-3.68,-4.5,False
286018.5791898,2349,72.5,142.6598,110.8924,109.0329,174.27,-3.73,-4.45,False
286018.5791898,2350,72.5,142.6509,110.8721,108.9953,174.36,-3.85,-4.41,False
286018.6113764,2351,72.6,142.6966,110.824,109.103,174.43,-3.78,-4.39,False
286018.6113764,2352,72.6,142.8748,111.0102,109.3164,174.5,-3.77,-4.38,False
286018.6440633,2353,67.11,143.0243,111.1202,109.4816,174.82,-3.39,-4.43,False
286018.6440633,2354,72.41,142.9906,111.091,109.4392,175.05,-3.11,-4.47,False
286018.6440633,2355,72.41,142.9613,111.0528,109.3762,175.21,-2.96,-4.48,False
286018.6760959,2356,72.38,143.1252,111.0512,109.4918,175.18,-2.99,-4.47,False
286018.6760959,2357,72.38,143.0859,110.992,109.4158,175.16,-2.99,-4.44,False
286018.7073531,2358,67.14,143.0859,110.8639,109.5331,175.21,-2.99,-4.4,False
286018.7073531,2359,72.45,143.1195,110.896,109.5672,175.19,-2.97,-4.37,False
286018.7403676,2360,66.93,143.0721,110.9549,109.4091,175.4,-2.91,-4.38,False
286018.7403676,2361,72.24,143.0677,110.9523,109.4034,175.56,-2.84,-4.4,False
286018.7714841,2362,67.04,143.0419,111.1386,109.2728,175.67,-2.71,-4.43,False
286018.7714841,2363,67.04,143.0481,111.1404,109.2654,175.74,-2.64,-4.45,False
286018.7714841,2364,72.44,143.0481,111.1404,109.2654,175.78,-2.59,-4.46,False
286018.8031285,2365,67.13,143.0452,111.0943,109.1338,175.83,-2.59,-4.48,False
286018.8031285,2366,72.62,142.8989,111.0074,109.0581,175.84,-2.66,-4.49,False
286018.8356202,2367,67.15,142.9413,111.0382,108.9666,175.91,-2.61,-4.5,False
286018.8356202,2368,72.46,143.252,111.3132,109.2538,175.92,-2.61,-4.49,False
286018.8683385,2369,66.98,143.384,111.4698,109.5117,175.97,-2.58,-4.45,False
286018.8683385,2370,66.98,143.3837,111.4555,109.4761,175.95,-2.59,-4.41,False
286018.9005774,2371,67.13,143.2236,111.5622,109.6042,175.98,-2.61,-4.41,False
286018.9005774,2372,72.32,143.2236,111.5622,109.6042,176.02,-2.58,-4.43,False
286018.9005774,2373,72.32,143.3333,111.7067,109.7805,176.04,-2.56,-4.44,False
286018.9005774,2374,72.32,143.3143,111.6764,109.7417,176.05,-2.56,-4.44,False
286018.9472852,2375,72.62,143.1545,111.6247,109.746,176.02,-2.63,-4.42,False
286018.9472852,2376,72.62,143.1545,111.6247,109.746,176.03,-2.68,-4.4,False
286018.9796386,2377,67.18,143.3329,111.5955,109.8965,175.93,-2.65,-4.44,False
286018.9796386,2378,72.42,143.3093,111.5627,109.8907,175.86,-2.61,-4.45,False
286018.9796386,2379,72.42,143.2353,111.518,109.8681,175.8,-2.6,-4.45,False
286019.0107889,2380,72.61,143.2097,111.619,109.8076,175.71,-2.67,-4.52,False
286019.0107889,2381,72.61,143.3915,111.6881,109.8583,175.67,-2.83,-4.57,False
286019.0435788,2382,72.59,143.3974,111.7086,109.8501,175.58,-2.6,-4.77,False
286019.0435788,2383,72.59,143.389,111.7073,109.8528,175.51,-2.56,-4.83,False
286019.0435788,2384,72.59,143.3801,111.7138,109.8787,175.44,-2.56,-4.87,False
286019.0762751,2385,72.47,143.4382,111.7088,110.2075,175.32,-2.71,-4.89,False
286019.0762751,2386,72.47,143.4421,111.7128,110.2115,175.27,-2.87,-4.91,False
286019.1066681,2387,72.62,143.5996,111.5942,110.1829,175.19,-2.99,-4.91,False
286019.1066681,2388,72.62,143.6686,111.6408,110.2205,175.07,-3.05,-4.92,False
286019.1066681,2389,79.17,143.6905,111.665,110.265,175.01,-3.14,-4.92,False
286019.1393521,2390,72.68,143.6227,111.7694,110.4884,174.8,-3.12,-4.92,False
286019.1393521,2391,78.83,143.2783,111.4816,110.1774,174.63,-3.13,-4.91,False
286019.1724269,2392,72.33,143.2211,111.6502,110.0665,174.69,-3.07,-4.94,False
286019.1724269,2393,72.33,143.2221,111.6698,110.1104,174.68,-3.03,-4.94,False
286019.1724269,2394,78.53,143.2221,111.6698,110.1104,174.67,-2.99,-4.95,False
286019.20347,2395,72.44,143.3118,111.6169,110.0293,174.67,-3.01,-4.95,False
286019.20347,2396,78.84,143.3136,111.6149,110.0251,174.69,-3.01,-4.95,False
286019.2351643,2397,72.58,143.1022,111.6318,109.8987,174.61,-2.89,-5.0,False
286019.2351643,2398,79.06,142.9413,111.5584,109.9176,174.61,-2.88,-5.03,False
286019.2351643,2399,79.06,142.9624,111.5998,109.9682,174.55,-2.83,-5.05,False
286019.2674901,2400,79.04,143.195,111.5394,110.0576,174.45,-2.9,-5.07,False
286019.2674901,2401,79.04,143.0469,111.377,109.8559,174.32,-2.9,-5.07,False
286019.2994943,2402,72.7,142.7898,111.4669,109.9408,174.23,-2.89,-5.07,False
286019.2994943,2403,72.7,142.7898,111.4669,109.9408,174.18,-2.89,-5.06,False
286019.2994943,2404,82.34,142.7904,111.452,109.9049,174.13,-2.89,-5.06,False
286019.2994943,2405,82.34,142.7904,111.452,109.9049,174.11,-2.9,-5.06,False
286019.3472454,2406,78.89,142.8294,111.5443,109.982,174.03,-2.87,-5.06,False
286019.3472454,2407,78.89,142.8229,111.5304,110.0002,173.97,-2.89,-5.05,False
286019.3472454,2408,78.89,142.7558,111.434,109.8879,173.93,-2.91,-5.04,False
286019.3790703,2409,78.74,143.0408,111.5969,110.0888,173.97,-2.88,-5.03,False
286019.3790703,2410,78.74,142.8973,111.4851,109.9621,173.98,-2.82,-5.04,False
286019.4118223,2411,78.75,142.7965,111.5239,109.892,174.01,-2.77,-5.05,False
286019.4118223,2412,78.75,142.6137,111.3831,109.7296,174.03,-2.72,-5.06,False
286019.4118223,2413,78.75,142.6129,111.3763,109.7203,174.05,-2.7,-5.06,False
286019.4440415,2414,78.85,142.6794,111.4823,110.0214,174.03,-2.69,-5.04,False
286019.4440415,2415,78.85,142.6794,111.4823,110.0214,174.03,-2.67,-5.04,False
286019.475349,2416,78.66,142.885,111.534,110.1527,174.04,-2.69,-5.06,False
286019.475349,2417,78.66,142.9195,111.5746,110.1833,174.07,-2.72,-5.05,False
286019.475349,2418,78.66,142.9696,111.7091,110.3423,174.1,-2.73,-5.05,False
286019.5079876,2419,78.67,142.8631,111.5534,110.166,174.09,-2.72,-5.06,False
286019.5079876,2420,78.67,142.9765,111.6016,110.2113,174.08,-2.67,-5.07,False
286019.539329,2421,79.04,143.0232,111.8733,110.5359,174.08,-2.64,-5.07,False
286019.539329,2422,79.04,143.0014,111.7927,110.4032,174.12,-2.83,-5.04,False
286019.5713357,2423,72.7,143.0701,111.655,110.1881,174.14,-2.85,-4.96,False
286019.5713357,2424,78.83,143.044,111.6279,110.1549,174.16,-2.82,-4.9,False
286019.5713357,2425,78.83,142.9209,111.4644,109.9511,174.17,-2.81,-4.87,False
286019.6028069,2426,78.88,142.9988,111.5775,109.9668,174.16,-2.95,-4.82,False
286019.6028069,2427,78.88,143.209,111.77,110.1887,174.23,-3.04,-4.78,False
286019.6028069,2428,78.88,143.209,111.77,110.1887,174.29,-3.1,-4.76,False
286019.6352393,2429,78.86,143.4205,111.8573,110.21,174.23,-3.13,-4.73,False
286019.6352393,2430,78.86,143.4205,111.8573,110.21,174.24,-3.19,-4.71,False
286019.6671254,2431,78.88,143.4432,112.0655,110.2695,174.31,-3.32,-4.67,False
286019.6671254,2432,78.88,143.4567,112.0612,110.248,174.35,-3.32,-4.66,False
286019.6993281,2433,72.53,143.5172,112.1067,110.4729,174.37,-3.4,-4.61,False
286019.6993281,2434,72.53,143.4597,112.1276,110.5392,174.41,-3.47,-4.58,False
286019.6993281,2435,82.37,143.4597,112.1276,110.5392,174.43,-3.52,-4.57,False
286019.6993281,2436,82.37,143.4597,112.1276,110.5392,174.44,-3.53,-4.56,False
286019.7486102,2437,72.25,143.6488,112.2345,110.6941,174.52,-3.59,-4.53,False
286019.7486102,2438,78.48,143.5803,112.0892,110.4051,174.55,-3.65,-4.46,False
286019.7793292,2439,72.45,143.5872,112.1232,110.3309,174.4,-3.59,-4.37,False
286019.7793292,2440,78.91,143.5872,112.1232,110.3309,174.29,-3.67,-4.31,False
286019.7793292,2441,78.91,143.5872,112.1232,110.3309,174.24,-3.65,-4.3,False
286019.8112398,2442,72.61,143.5984,112.2889,110.5363,174.33,-3.53,-4.2,False
286019.8112398,2443,78.98,143.4962,112.2258,110.4397,174.38,-3.4,-4.12,False
286019.8432281,2444,72.65,143.7056,112.4567,110.6665,174.49,-3.3,-4.13,False
286019.8432281,2445,78.83,143.8048,112.5562,110.7878,174.61,-3.15,-4.16,False
286019.878491,2446,71.93,143.5677,112.5239,110.8093,174.81,-3.0,-4.2,False
286019.878491,2447,71.93,143.3948,112.4283,110.7826,174.93,-2.92,-4.22,False
286019.907103,2448,72.66,143.4904,112.3434,110.7429,175.02,-2.68,-4.26,False
286019.907103,2449,72.66,143.4904,112.3434,110.7429,175.04,-2.62,-4.28,False
286019.907103,2450,78.85,143.5291,112.3898,110.7998,175.08,-2.66,-4.28,False
286019.9400115,2451,72.38,143.4816,112.4027,110.7955,174.99,-3.04,-4.25,False
286019.9400115,2452,78.66,143.4846,112.4019,110.7933,174.96,-3.19,-4.23,False
286019.9715609,2453,72.46,143.4321,112.7345,110.8797,174.93,-3.15,-4.24,False
286019.9715609,2454,72.46,143.4321,112.7345,110.8797,174.98,-3.29,-4.23,False
286019.9715609,2455,78.64,143.4321,112.7345,110.8797,174.98,-3.33,-4.23,False
286020.0034392,2456,72.39,143.5533,112.5869,110.9104,174.99,-3.62,-4.28,False
286020.0034392,2457,72.39,143.5784,112.5908,110.8781,174.99,-3.59,-4.32,False
286020.0353281,2458,72.48,143.8031,112.7849,111.0497,175.08,-3.66,-4.36,False
286020.0353281,2459,72.48,143.8195,112.7766,111.0044,175.13,-3.72,-4.39,False
286020.0353281,2460,78.76,143.8822,112.8313,111.0702,175.16,-3.77,-4.4,False
286020.0670783,2461,72.51,143.8976,112.8533,111.1675,175.15,-3.95,-4.38,False
286020.0670783,2462,78.86,143.8976,112.8533,111.1675,175.16,-4.05,-4.38,False
286020.099563,2463,72.46,144.0587,113.0816,111.3813,175.12,-4.21,-4.39,False
286020.099563,2464,72.46,144.0587,113.0816,111.3813,175.1,-4.24,-4.39,False
286020.099563,2465,72.46,144.0652,113.0264,111.282,175.09,-4.26,-4.4,False
286020.1479695,2466,72.62,144.1716,113.1364,111.2261,175.04,-4.23,-4.4,False
286020.1479695,2467,72.62,144.1716,113.1364,111.2261,175.0,-4.2,-4.4,False
286020.1798547,2468,72.4,144.4897,113.3334,111.2379,175.04,-4.19,-4.41,False
286020.1798547,2469,72.4,144.4652,113.3332,111.269,175.06,-4.18,-4.42,False
286020.1798547,2470,72.4,144.4652,113.3332,111.269,175.07,-4.18,-4.42,False
286020.2116126,2471,72.43,144.7098,113.2371,111.4117,175.11,-4.11,-4.46,False
286020.2116126,2472,72.43,144.7226,113.2491,111.3921,175.16,-4.0,-4.49,False
286020.2436147,2473,72.43,144.4515,113.2002,111.3781,175.2,-4.14,-4.47,False
286020.275399,2474,67.1,144.2941,113.1848,111.156,175.34,-4.05,-4.47,False
286020.275399,2475,73.06,144.2941,113.1848,111.156,175.43,-3.99,-4.47,False
286020.3071208,2476,67.66,144.2897,113.0502,111.2604,175.48,-3.97,-4.44,False
286020.3071208,2477,72.5,144.2687,113.0699,111.3102,175.53,-3.97,-4.4,False
286020.3071208,2478,72.5,144.2687,113.0699,111.3102,175.57,-3.93,-4.39,False
286020.3391508,2479,67.12,144.3047,113.0294,111.2853,175.57,-3.95,-4.38,False
286020.3391508,2480,72.66,144.3047,113.0294,111.2853,175.57,-3.92,-4.37,False
286020.3719383,2481,67.14,144.2897,113.1303,111.3756,175.54,-4.28,-4.31,False
286020.3719383,2482,72.43,144.3249,113.1365,111.3705,175.52,-4.54,-4.27,False
286020.4033357,2483,67.16,144.2665,113.1963,111.3356,175.52,-4.41,-4.29,False
286020.4033357,2484,67.16,144.2665,113.1963,111.3356,175.52,-4.37,-4.28,False
286020.4033357,2485,72.52,144.2229,113.16,111.2874,175.52,-4.34,-4.28,False
286020.435016,2486,67.2,144.175,113.1216,111.5082,175.45,-4.31,-4.27,False
286020.435016,2487,72.56,144.175,113.1216,111.5082,175.4,-4.27,-4.26,False
286020.4675666,2488,67.09,144.1764,113.1461,111.4755,175.31,-4.21,-4.29,False
286020.4675666,2489,67.09,144.2384,113.2132,111.5527,175.26,-4.19,-4.32,False
286020.5003334,2490,66.94,144.1981,113.2188,111.6491,175.22,-4.34,-4.32,False
286020.5003334,2491,66.94,144.1981,113.2188,111.6491,175.13,-4.33,-4.31,False
286020.5003334,2492,72.36,144.1972,113.2207,111.6534,175.12,-4.45,-4.31,False
286020.5003334,2493,72.36,144.1972,113.2207,111.6534,175.08,-4.44,-4.31,False
286020.5469258,2494,64.82,144.3502,113.2398,111.6491,175.11,-4.44,-4.3,False
286020.5469258,2495,72.69,144.3502,113.2398,111.6491,175.13,-4.46,-4.29,False
286020.5796051,2496,67.19,144.6637,113.1872,111.9186,175.15,-4.43,-4.31,False
286020.5796051,2497,72.55,144.5505,113.0428,111.7526,175.16,-4.39,-4.32,False
286020.6126086,2498,67.01,144.5791,113.084,111.6004,175.01,-4.21,-4.34,False
286020.6126086,2499,67.01,144.576,113.0845,111.6031,174.92,-4.11,-4.36,False
286020.6450754,2500,66.9,144.5812,113.1553,111.62,174.85,-4.03,-4.35,False
286020.6450754,2501,66.9,144.5664,113.1399,111.6018,174.84,-4.0,-4.36,False
286020.6755272,2502,67.14,144.5154,113.2651,111.6947,174.87,-3.96,-4.36,False
286020.6755272,2503,72.48,144.5154,113.2651,111.6947,174.9,-3.92,-4.36,False
286020.6755272,2504,72.48,144.5154,113.2651,111.6947,174.91,-3.9,-4.36,False
286020.707846,2505,72.37,144.5259,113.2833,111.8187,174.9,-3.96,-4.36,False
286020.707846,2506,72.37,144.335,113.0285,111.4939,174.89,-4.08,-4.36,False
286020.7396635,2507,67.05,144.3333,113.073,111.6305,174.86,-4.17,-4.42,False
286020.7396635,2508,72.41,144.3063,113.0056,111.5493,174.83,-4.26,-4.45,False
286020.7712887,2509,67.11,144.3656,113.0028,111.5519,174.82,-4.29,-4.44,False
286020.7712887,2510,72.62,144.3821,112.9944,111.5251,174.79,-4.3,-4.43,False
286020.8036583,2511,67.17,144.1204,112.9126,111.625,174.73,-4.14,-4.47,False
286020.8036583,2512,72.44,144.139,112.8839,111.5775,174.71,-4.13,-4.51,False
286020.8350739,2513,67.17,144.1475,112.977,111.5341,174.73,-4.11,-4.55,False
286020.8350739,2514,67.17,144.1855,113.0152,111.5794,174.75,-4.05,-4.56,False
286020.8350739,2515,72.49,144.186,113.0317,111.6104,174.76,-4.03,-4.58,False
286020.8672952,2516,67.09,144.0834,113.0042,111.5424,174.72,-4.23,-4.58,False
286020.8672952,2517,72.55,144.0834,113.0042,111.5424,174.69,-4.33,-4.58,False
286020.900329,2518,67.01,144.1621,112.9131,111.4875,174.55,-4.68,-4.57,False
286020.900329,2519,72.5,144.1621,112.9131,111.4875,174.42,-4.77,-4.57,False
286020.900329,2520,72.5,144.1621,112.9131,111.4875,174.34,-4.91,-4.57,False
286020.900329,2521,72.5,144.2022,112.948,111.5326,174.3,-5.04,-4.57,False
286020.9473908,2522,64.87,144.5124,113.0424,111.5559,174.19,-5.01,-4.57,False
286020.9473908,2523,72.42,144.4199,112.9105,111.3954,174.07,-5.02,-4.56,False
286020.9793026,2524,67.07,144.421,113.0108,111.5606,174.04,-5.02,-4.58,False
286020.9793026,2525,72.55,144.3258,112.8447,111.3307,174.0,-5.02,-4.59,False
286020.9793026,2526,72.55,144.3258,112.8447,111.3307,173.97,-5.01,-4.59,False
286021.0114384,2527,72.71,144.4462,112.9819,111.2403,173.8,-5.16,-4.59,False
286021.0114384,2528,72.71,144.4515,112.9826,111.2375,173.7,-5.4,-4.59,False
286021.0441796,2529,72.66,144.5052,113.1471,111.2519,173.59,-5.36,-4.6,False
286021.0441796,2530,72.66,144.3948,113.0024,111.073,173.51,-5.31,-4.61,False
286021.0760558,2531,72.4,144.3167,113.2099,111.1644,173.48,-5.38,-4.62,False
286021.0760558,2532,72.4,144.3215,113.2132,111.1701,173.48,-5.5,-4.63,False
286021.0760558,2533,72.4,144.399,113.1909,111.0839,173.47,-5.57,-4.64,False
286021.1079967,2534,72.47,144.2473,113.1578,111.1031,173.47,-5.51,-4.64,False
286021.1079967,2535,72.47,144.188,113.0598,110.9706,173.47,-5.48,-4.65,False
286021.138864,2536,72.65,144.2246,112.9882,110.9545,173.49,-5.47,-4.67,False
286021.138864,2537,72.65,144.1738,112.9373,110.8988,173.5,-5.5,-4.69,False
286021.1713479,2538,72.49,144.2789,113.0113,111.03,173.54,-5.79,-4.72,False
286021.1713479,2539,72.49,144.4095,113.1661,111.2214,173.56,-5.82,-4.75,False
286021.2055434,2540,72.16,144.6247,113.1993,111.3744,173.54,-5.7,-4.78,False
286021.2055434,2541,72.16,144.6452,113.2065,111.3682,173.53,-5.63,-4.8,False
286021.2360622,2542,72.32,144.5134,113.1884,111.447,173.47,-5.65,-4.81,False
286021.2360622,2543,72.32,144.45,113.1212,111.3785,173.43,-5.58,-4.84,False
286021.2360622,2544,72.32,144.4026,113.0738,111.3311,173.41,-5.58,-4.85,False
286021.2675001,2545,72.46,144.6474,113.1133,111.4278,173.35,-5.71,-4.82,False
286021.2675001,2546,72.46,144.717,113.2348,111.5663,173.32,-5.74,-4.82,False
286021.3001446,2547,72.53,144.3988,113.0447,111.2472,172.9,-5.81,-4.75,False
286021.3001446,2548,72.53,144.3988,113.0447,111.2472,172.71,-5.81,-4.73,False
286021.3001446,2549,72.53,144.3944,113.047,111.2557,172.63,-5.81,-4.71,False
286021.3001446,2550,72.53,144.4213,113.1042,111.3188,172.6,-5.8,-4.7,False
286021.3470687,2551,72.56,144.3869,113.1889,111.3485,172.72,-5.94,-4.59,False
286021.3470687,2552,72.56,144.3869,113.1889,111.3485,172.81,-6.01,-4.53,False
286021.3793391,2553,72.49,144.2339,113.0727,111.1933,172.77,-6.02,-4.54,False
286021.3793391,2554,72.49,144.1138,112.9644,111.0632,172.77,-6.07,-4.53,False
286021.3793391,2555,72.49,144.1138,112.9644,111.0632,172.74,-6.12,-4.52,False
286021.411026,2556,72.57,144.1871,112.8136,110.8237,172.68,-6.06,-4.45,False
286021.411026,2557,72.57,144.1153,112.737,110.7342,172.68,-5.97,-4.41,False
286021.4442125,2558,72.49,144.199,112.9016,110.8081,172.75,-6.05,-4.33,False
286021.4442125,2559,72.49,144.4021,113.2333,111.219,172.79,-6.11,-4.3,False
286021.4442125,2560,78.77,144.4771,113.3074,111.3084,172.81,-6.16,-4.28,False
286021.4770451,2561,72.32,144.4572,113.1648,111.1287,172.96,-6.13,-4.28,False
286021.4770451,2562,72.32,144.3938,113.0777,111.0257,173.07,-6.08,-4.25,False
286021.5071455,2563,72.65,144.3192,113.172,111.0925,173.16,-6.04,-4.21,False
286021.5071455,2564,72.65,144.3317,113.1814,111.1005,173.22,-6.02,-4.18,False
